time,vehicle-ID,x,y,heading,v_x,v_y,acc_x,acc_y,label,length,width
0.0,1,20.41,3.09,-0.0238,0.42998296996241286,0.003826949477421762,0.05999762371568552,0.0005339929503379203,2,5.0,2.0
0.0,2,28.64,2.98,-0.0116,0.44,0.0,-0.05,0.0,1,5.0,2.0
0.0,3,39.56,3.09,-0.013699999999999999,0.5199985024007189,0.001247998801920345,0.0799997696001106,0.00019199981568005309,1,11.0,2.5
0.0,4,53.940000000000005,2.84,-0.038599999999999995,1.2695841608100138,0.038158336184026725,0.019997955134846562,0.0002859902527429947,1,5.0,2.0
0.0,5,65.02000000000001,3.2,-0.0267,1.529884264609145,0.0188185254825045,-0.18998562763120103,-0.0023369410729907553,2,5.0,2.0
0.0,6,71.97000000000001,3.12,-0.0098,1.3800675049155724,0.01461786154355241,0.11999908740115671,-0.00046799881362090217,1,5.0,2.0
0.0,7,79.82000000000001,2.84,-0.0305,1.3895407469819583,0.03710138106352908,0.2797517790447528,0.015457752789323886,1,5.0,2.0
0.0,8,90.07000000000001,3.2,-0.0315,1.73,-0.02,0.32,0.0,2,5.0,2.0
0.0,9,100.47000000000001,3.2199999999999998,-0.0148,1.93,0.02,0.41,0.0,1,11.0,2.5
0.0,10,114.28000000000002,3.5,-0.0141,2.59,-0.02,0.14,0.0,1,5.0,2.0
0.0,11,123.48000000000002,3.28,-0.039,2.599453694132489,0.053296266857610186,0.12997268470662443,0.0026648133428805094,1,5.0,2.0
0.0,12,130.36,3.7800000000000002,-0.0958,2.5122299140877833,-0.1063054973295711,0.24961417351463389,0.02434675297870836,1,5.0,2.0
0.0,13,139.07000000000002,3.11,-0.0064,3.29,-0.01,0.13,-0.01,1,5.0,2.0
0.0,0,93.0,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
0.1,1,20.46,3.09,-0.025300000000000003,0.42998100273988377,0.004041940475076315,0.059997349219518666,0.000563991694196695,1,5.0,2.0
0.1,2,28.69,3.0,-0.0119,0.43,0.0,-0.06,0.0,1,5.0,2.0
0.1,3,39.58,3.09,-0.0148,0.5299957600056534,0.0021199943466711896,0.10999912000117333,0.00043999882666760534,2,11.0,2.5
0.1,4,54.07,2.89,-0.0334,1.2697430182253766,0.03244484038966969,0.0,-0.0,2,5.0,2.0
0.1,5,65.18,3.16,-0.024800000000000003,1.5098820327860436,0.01887450846738178,-0.19998437520344947,-0.002499934896341958,2,5.0,2.0
0.1,6,72.09,3.11,-0.0051,1.3900599656767263,0.015273893505532763,0.13999919080077955,-0.0004759990829071968,2,5.0,2.0
0.1,7,79.98,2.84,-0.0315,1.4194966473075221,0.039105859953512054,0.28973408024224834,0.01594248243462763,2,5.0,2.0
0.1,8,90.27000000000001,3.19,-0.0305,1.76,-0.02,0.31,0.0,1,5.0,2.0
0.1,9,100.89000000000001,3.24,-0.014,1.96,0.03,0.3,0.0,1,11.0,2.5
0.1,10,114.59000000000002,3.47,-0.0153,2.6,-0.02,0.15,0.0,2,5.0,2.0
0.1,11,123.79000000000002,3.24,-0.044700000000000004,2.609622864082821,0.04436786287588168,0.13997977048720117,0.002379885364989822,2,5.0,2.0
0.1,12,130.67000000000002,3.76,-0.0995,2.541973940104099,-0.09781864766823334,0.2696308155016852,0.02447903862279327,1,5.0,2.0
0.1,13,139.53000000000003,3.11,-0.01,3.299996415793781,0.011120060620396229,0.08006236116868663,-0.009487798695945225,1,5.0,2.0
0.1,0,93.6,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
0.2,1,20.51,3.09,-0.0319,0.4399752810314533,0.004663912659317347,0.04999719102630151,0.0005299900749224259,1,5.0,2.0
0.2,2,28.740000000000002,3.02,-0.0127,0.43,0.0,-0.05,0.0,1,5.0,2.0
0.2,3,39.510000000000005,3.07,-0.0103,0.5399984448007465,0.0012959987558403584,0.19999942400027648,0.00047999953920013273,1,11.0,2.5
0.2,4,54.220000000000006,2.88,-0.026699999999999998,1.2598461961618919,0.028063535351270843,-0.0399991808027962,-0.0002559982523769125,2,5.0,2.0
0.2,5,65.26,3.16,-0.0279,1.4898872903709974,0.01832653788819066,-0.19998487119073793,-0.0024599379715692163,1,5.0,2.0
0.2,6,72.14,3.12,-0.0054,1.4100552248561224,0.015628910900958595,0.15999923120061568,-0.0004959992055737151,1,5.0,2.0
0.2,7,79.99,2.84,-0.0309,1.449482370625152,0.04001071415119885,0.3197244588306024,0.01662138458367526,1,5.0,2.0
0.2,8,90.35,3.19,-0.0329,1.790101075941192,-0.02319779977039549,0.2799979784024327,0.0010639974393085157,1,5.0,2.0
